County,Date,New Cases,New Positive Tests,Total Test Encounters
Kauai,2023-02-20,2,2,43
Maui,2023-02-20,10,5,54
Missing,2023-02-20,0,0,57
Hawaii,2023-02-21,12,5,257
Honolulu,2023-02-21,62,44,938
Kauai,2023-02-21,3,2,59
Maui,2023-02-21,14,7,103
Missing,2023-02-21,0,0,65
Hawaii,2023-02-22,16,10,273
Honolulu,2023-02-22,61,46,1123
Kauai,2023-02-22,2,2,61
Maui,2023-02-22,10,5,96
Missing,2023-02-22,0,0,73
Hawaii,2023-02-23,16,11,171
Honolulu,2023-02-23,58,41,769
Kauai,2023-02-23,6,5,51
Maui,2023-02-23,13,6,86
Missing,2023-02-23,0,0,47
Hawaii,2023-02-24,10,6,169
Honolulu,2023-02-24,40,20,604
Kauai,2023-02-24,9,8,59
Maui,2023-02-24,4,3,69
Missing,2023-02-24,0,1,52
Hawaii,2023-02-25,11,7,156
Honolulu,2023-02-25,46,36,540
Kauai,2023-02-25,5,3,36
Maui,2023-02-25,11,5,60
Missing,2023-02-25,0,0,65
Hawaii,2023-02-26,5,5,100
Honolulu,2023-02-26,20,15,429
Kauai,2023-02-26,1,1,25
Maui,2023-02-26,5,4,50
Missing,2023-02-26,0,0,57
Hawaii,2023-02-27,7,2,159
Honolulu,2023-02-27,76,47,795
Kauai,2023-02-27,8,3,53
Maui,2023-02-27,6,4,71
Missing,2023-02-27,0,0,43
Hawaii,2023-02-28,12,10,154
Honolulu,2023-02-28,57,45,766
Kauai,2023-02-28,6,6,63
Maui,2023-02-28,6,4,70
Missing,2023-02-28,0,0,51
Hawaii,2023-03-01,21,12,191
Honolulu,2023-03-01,58,35,1146
Kauai,2023-03-01,4,4,45
Maui,2023-03-01,8,6,82
Missing,2023-03-01,0,0,64
Hawaii,2023-03-02,9,5,150
Honolulu,2023-03-02,62,40,677
Kauai,2023-03-02,5,4,31
Maui,2023-03-02,6,2,80
Missing,2023-03-02,0,0,59
Hawaii,2023-03-03,7,4,168
Honolulu,2023-03-03,42,25,587
Kauai,2023-03-03,7,5,36
Maui,2023-03-03,9,6,76
Missing,2023-03-03,0,0,42
Hawaii,2023-03-04,4,3,136
Honolulu,2023-03-04,43,31,599
Kauai,2023-03-04,5,4,45
Maui,2023-03-04,13,7,58
Missing,2023-03-04,0,0,25
Hawaii,2023-03-05,6,6,109
Honolulu,2023-03-05,28,19,570
Kauai,2023-03-05,2,1,30
Maui,2023-03-05,7,5,49
Missing,2023-03-05,0,0,44
Hawaii,2023-03-06,6,3,151
Honolulu,2023-03-06,45,28,829
Kauai,2023-03-06,7,5,54
Maui,2023-03-06,12,10,88
Missing,2023-03-06,0,0,46
Hawaii,2023-03-07,15,5,180
Honolulu,2023-03-07,65,49,902
Kauai,2023-03-07,4,4,58
Maui,2023-03-07,7,5,93
Missing,2023-03-07,0,0,53
Hawaii,2023-03-08,15,10,204
Honolulu,2023-03-08,72,45,1230
Kauai,2023-03-08,11,7,58
Maui,2023-03-08,19,17,129
Missing,2023-03-08,0,0,67
Hawaii,2023-03-09,14,10,212
Honolulu,2023-03-09,53,32,691
Kauai,2023-03-09,6,4,54
Maui,2023-03-09,5,5,72
Missing,2023-03-09,0,0,45
Hawaii,2023-03-10,10,8,177
Honolulu,2023-03-10,55,42,1002
Kauai,2023-03-10,1,1,50
Maui,2023-03-10,7,3,86
Missing,2023-03-10,0,0,62
Hawaii,2023-03-11,6,4,120
Honolulu,2023-03-11,41,29,553
Kauai,2023-03-11,3,2,40
Maui,2023-03-11,4,3,67
Missing,2023-03-11,0,0,35
Hawaii,2023-03-12,7,4,129
Honolulu,2023-03-12,28,18,536
Kauai,2023-03-12,8,5,34
Maui,2023-03-12,4,1,38
Missing,2023-03-12,0,0,57
Hawaii,2023-03-13,9,5,158
Honolulu,2023-03-13,57,36,703
Kauai,2023-03-13,4,2,38
Maui,2023-03-13,11,2,68
Missing,2023-03-13,0,0,38
Hawaii,2023-03-14,14,10,171
Honolulu,2023-03-14,57,42,901
Kauai,2023-03-14,6,4,56
Maui,2023-03-14,7,5,80
Missing,2023-03-14,0,0,50
Hawaii,2023-03-15,14,8,178
Honolulu,2023-03-15,63,45,1126
Kauai,2023-03-15,7,6,46
Maui,2023-03-15,11,7,93
Missing,2023-03-15,0,0,64
Hawaii,2023-03-16,8,7,144
Honolulu,2023-03-16,70,49,617
Kauai,2023-03-16,5,4,38
Maui,2023-03-16,8,5,75
Missing,2023-03-16,0,0,44
Hawaii,2023-03-17,8,4,142
Honolulu,2023-03-17,62,40,704
Kauai,2023-03-17,3,1,43
Maui,2023-03-17,5,3,95
Missing,2023-03-17,0,0,58
Hawaii,2023-03-18,31,23,160
Honolulu,2023-03-18,51,35,521
Kauai,2023-03-18,7,3,44
Maui,2023-03-18,6,4,66
Missing,2023-03-18,0,0,37
Hawaii,2023-03-19,10,7,99
Honolulu,2023-03-19,38,22,316
Kauai,2023-03-19,5,5,43
Maui,2023-03-19,2,0,38
Missing,2023-03-19,0,0,38
Hawaii,2023-03-20,10,5,131
Honolulu,2023-03-20,82,49,628
Kauai,2023-03-20,8,7,41
Maui,2023-03-20,12,8,89
Missing,2023-03-20,0,0,48
Hawaii,2023-03-21,14,9,148
Honolulu,2023-03-21,125,89,794
Kauai,2023-03-21,18,13,68
Maui,2023-03-21,19,15,123
Missing,2023-03-21,0,0,41
Hawaii,2023-03-22,7,2,151
Honolulu,2023-03-22,109,76,1092
Kauai,2023-03-22,11,4,55
Maui,2023-03-22,10,9,77
Missing,2023-03-22,0,0,77
Hawaii,2023-03-23,18,10,149
Honolulu,2023-03-23,100,60,662
Kauai,2023-03-23,12,11,52
Maui,2023-03-23,23,15,105
Missing,2023-03-23,0,0,50
Hawaii,2023-03-24,2,2,143
Honolulu,2023-03-24,104,62,630
Kauai,2023-03-24,8,4,42
Maui,2023-03-24,11,6,88
Missing,2023-03-24,0,0,48
Hawaii,2023-03-25,24,18,177
Honolulu,2023-03-25,79,58,553
Kauai,2023-03-25,5,3,57
Maui,2023-03-25,11,4,61
Missing,2023-03-25,0,0,37
Hawaii,2023-03-26,6,5,107
Honolulu,2023-03-26,86,54,428
Kauai,2023-03-26,6,6,40
Maui,2023-03-26,9,8,40
Missing,2023-03-26,0,0,64
Hawaii,2023-03-27,12,6,136
Honolulu,2023-03-27,124,81,636
Kauai,2023-03-27,6,5,60
Maui,2023-03-27,8,6,73
Missing,2023-03-27,0,0,40
Hawaii,2023-03-28,17,10,168
Honolulu,2023-03-28,119,79,686
Kauai,2023-03-28,5,4,49
Maui,2023-03-28,9,6,67
Missing,2023-03-28,0,0,51
Hawaii,2023-03-29,16,12,165
Honolulu,2023-03-29,139,92,950
Kauai,2023-03-29,6,6,52
Maui,2023-03-29,13,8,73
Missing,2023-03-29,0,0,78
Hawaii,2023-03-30,15,8,146
Honolulu,2023-03-30,158,105,745
Kauai,2023-03-30,8,6,69
Maui,2023-03-30,16,10,77
Missing,2023-03-30,0,0,48
Hawaii,2023-03-31,22,9,176
Honolulu,2023-03-31,146,98,784
Kauai,2023-03-31,3,2,37
Maui,2023-03-31,8,5,71
Missing,2023-03-31,0,0,56
Hawaii,2023-04-01,12,7,142
Honolulu,2023-04-01,89,71,540
Kauai,2023-04-01,12,11,40
Maui,2023-04-01,6,3,49
Missing,2023-04-01,0,0,47
Hawaii,2023-04-02,4,2,99
Honolulu,2023-04-02,79,57,429
Kauai,2023-04-02,12,7,34
Maui,2023-04-02,2,1,30
Missing,2023-04-02,0,0,26
Hawaii,2023-04-03,8,2,121
Honolulu,2023-04-03,111,63,564
Kauai,2023-04-03,21,14,77
Maui,2023-04-03,14,5,119
Missing,2023-04-03,0,0,37
Hawaii,2023-04-04,8,7,152
Honolulu,2023-04-04,165,109,780
Kauai,2023-04-04,10,6,56
Maui,2023-04-04,16,13,146
Missing,2023-04-04,0,0,37
Hawaii,2023-04-05,8,8,185
Honolulu,2023-04-05,128,91,946
Kauai,2023-04-05,11,3,52
Maui,2023-04-05,12,9,104
Missing,2023-04-05,0,0,69
Hawaii,2023-04-06,7,8,164
Honolulu,2023-04-06,103,58,644
Kauai,2023-04-06,9,7,60
Maui,2023-04-06,13,7,111
Missing,2023-04-06,0,0,66
Hawaii,2023-04-07,8,6,142
Honolulu,2023-04-07,114,78,679
Kauai,2023-04-07,4,4,44
Maui,2023-04-07,12,13,73
Missing,2023-04-07,0,0,38
Hawaii,2023-04-08,5,5,126
Honolulu,2023-04-08,95,76,655
Kauai,2023-04-08,11,11,61
Maui,2023-04-08,6,5,49
Missing,2023-04-08,0,0,37
Hawaii,2023-04-09,11,7,105
Honolulu,2023-04-09,52,38,359
Kauai,2023-04-09,6,3,40
Maui,2023-04-09,6,4,43
Missing,2023-04-09,0,0,36
Hawaii,2023-04-10,11,5,121
Honolulu,2023-04-10,101,55,660
Kauai,2023-04-10,14,3,55
Maui,2023-04-10,9,7,124
Missing,2023-04-10,0,0,26
Hawaii,2023-04-11,20,10,195
Honolulu,2023-04-11,134,78,830
Kauai,2023-04-11,17,7,63
Maui,2023-04-11,11,8,177
Missing,2023-04-11,0,0,48
Hawaii,2023-04-12,23,8,162
Honolulu,2023-04-12,132,79,997
Kauai,2023-04-12,13,9,77
Maui,2023-04-12,14,6,156
Missing,2023-04-12,0,0,70
Hawaii,2023-04-13,13,7,159
Honolulu,2023-04-13,116,70,637
Kauai,2023-04-13,12,7,55
Maui,2023-04-13,12,8,155
Missing,2023-04-13,0,0,29
Hawaii,2023-04-14,14,8,171
Honolulu,2023-04-14,104,66,702
Kauai,2023-04-14,11,7,57
Maui,2023-04-14,7,2,61
Missing,2023-04-14,0,0,46
Hawaii,2023-04-15,11,5,158
Honolulu,2023-04-15,77,56,617
Kauai,2023-04-15,5,4,48
Maui,2023-04-15,5,5,75
Missing,2023-04-15,0,0,31
Hawaii,2023-04-16,12,3,113
Honolulu,2023-04-16,59,42,396
Kauai,2023-04-16,9,4,36
Maui,2023-04-16,3,4,50
Missing,2023-04-16,0,0,26
Hawaii,2023-04-17,22,14,154
Honolulu,2023-04-17,81,46,601
Kauai,2023-04-17,5,2,69
Maui,2023-04-17,1,1,151
Missing,2023-04-17,0,0,27
Hawaii,2023-04-18,19,11,183
Honolulu,2023-04-18,108,69,752
Kauai,2023-04-18,6,6,56
Maui,2023-04-18,13,11,75
Missing,2023-04-18,0,0,46
Hawaii,2023-04-19,22,13,200
Honolulu,2023-04-19,87,57,873
Kauai,2023-04-19,13,6,57
Maui,2023-04-19,10,6,170
Missing,2023-04-19,0,0,44
Hawaii,2023-04-20,25,5,165
Honolulu,2023-04-20,105,64,622
Kauai,2023-04-20,2,1,52
Maui,2023-04-20,7,7,193
Missing,2023-04-20,0,0,39
Hawaii,2023-04-21,11,6,156
Honolulu,2023-04-21,84,49,574
Kauai,2023-04-21,9,7,47
Maui,2023-04-21,8,8,117
Missing,2023-04-21,0,0,42
Hawaii,2023-04-22,15,10,142
Honolulu,2023-04-22,71,50,399
Kauai,2023-04-22,5,3,38
Maui,2023-04-22,2,2,159
Missing,2023-04-22,0,0,22
Hawaii,2023-04-23,11,9,103
Honolulu,2023-04-23,55,44,389
Kauai,2023-04-23,8,4,31
Maui,2023-04-23,5,3,117
Missing,2023-04-23,0,0,27
Hawaii,2023-04-24,19,5,135
Honolulu,2023-04-24,83,55,566
Kauai,2023-04-24,5,4,59
Maui,2023-04-24,3,2,167
Missing,2023-04-24,0,0,27
Hawaii,2023-04-25,17,11,163
Honolulu,2023-04-25,94,68,680
Kauai,2023-04-25,4,3,61
Maui,2023-04-25,13,10,229
Missing,2023-04-25,0,0,41
Hawaii,2023-04-26,20,6,146
Honolulu,2023-04-26,99,70,545
Kauai,2023-04-26,10,6,64
Maui,2023-04-26,7,4,209
Missing,2023-04-26,0,0,49
Hawaii,2023-04-27,8,4,143
Honolulu,2023-04-27,93,70,603
Kauai,2023-04-27,1,2,45
Maui,2023-04-27,13,10,212
Missing,2023-04-27,0,0,29
Hawaii,2023-04-28,21,9,137
Honolulu,2023-04-28,68,39,492
Kauai,2023-04-28,10,6,57
Maui,2023-04-28,6,4,183
Missing,2023-04-28,0,0,31
Hawaii,2023-04-29,12,3,111
Honolulu,2023-04-29,88,62,393
Kauai,2023-04-29,1,1,38
Maui,2023-04-29,5,4,116
Missing,2023-04-29,0,0,23
Hawaii,2023-04-30,12,10,112
Honolulu,2023-04-30,64,52,365
Kauai,2023-04-30,5,4,48
Maui,2023-04-30,8,5,168
Missing,2023-04-30,0,0,25
Hawaii,2023-05-01,10,4,140
Honolulu,2023-05-01,77,50,593
Kauai,2023-05-01,3,3,62
Maui,2023-05-01,8,3,246
Missing,2023-05-01,0,0,26
Hawaii,2023-05-02,13,7,139
Honolulu,2023-05-02,88,61,563
Kauai,2023-05-02,6,4,46
Maui,2023-05-02,15,12,211
Missing,2023-05-02,0,0,23
Hawaii,2023-05-03,11,10,154
Honolulu,2023-05-03,87,69,496
Kauai,2023-05-03,4,1,56
Maui,2023-05-03,8,4,227
Missing,2023-05-03,0,0,24
Hawaii,2023-05-04,16,10,157
Honolulu,2023-05-04,82,56,542
Kauai,2023-05-04,6,4,51
Maui,2023-05-04,12,10,143
Missing,2023-05-04,0,0,27
Hawaii,2023-05-05,10,9,131
Honolulu,2023-05-05,82,60,508
Kauai,2023-05-05,1,2,35
Maui,2023-05-05,9,2,154
Missing,2023-05-05,0,0,23
Hawaii,2023-05-06,7,5,99
Honolulu,2023-05-06,58,43,449
Kauai,2023-05-06,2,2,44
Maui,2023-05-06,3,3,64
Missing,2023-05-06,0,0,29
Hawaii,2023-05-07,5,5,98
Honolulu,2023-05-07,47,32,304
Kauai,2023-05-07,4,3,38
Maui,2023-05-07,8,3,142
Missing,2023-05-07,0,0,20
Hawaii,2023-05-08,6,4,279
Honolulu,2023-05-08,76,59,552
Kauai,2023-05-08,3,2,46
Maui,2023-05-08,6,4,186
Missing,2023-05-08,0,0,21
Hawaii,2023-05-09,5,3,141
Honolulu,2023-05-09,81,42,602
Kauai,2023-05-09,5,4,54
Maui,2023-05-09,11,6,207
Missing,2023-05-09,0,0,31
Hawaii,2023-05-10,7,7,207
Honolulu,2023-05-10,75,54,536
Kauai,2023-05-10,2,1,46
Maui,2023-05-10,10,6,181
Missing,2023-05-10,0,0,20
Hawaii,2023-05-11,11,6,333
Honolulu,2023-05-11,66,47,485
Kauai,2023-05-11,3,2,46
Maui,2023-05-11,20,15,181
Missing,2023-05-11,0,0,20
Hawaii,2023-05-12,12,9,143
Honolulu,2023-05-12,53,39,432
Kauai,2023-05-12,0,1,36
Maui,2023-05-12,8,3,347
Missing,2023-05-12,0,0,23
Hawaii,2023-05-13,17,13,131
Honolulu,2023-05-13,40,26,370
Kauai,2023-05-13,2,2,47
Maui,2023-05-13,4,3,69
Missing,2023-05-13,0,0,22
Hawaii,2023-05-14,15,5,102
Honolulu,2023-05-14,29,17,280
Kauai,2023-05-14,2,2,32
Maui,2023-05-14,8,7,30
Missing,2023-05-14,0,0,21
Hawaii,2023-05-15,24,13,257
Honolulu,2023-05-15,71,52,475
Kauai,2023-05-15,4,4,39
Maui,2023-05-15,6,4,221
Missing,2023-05-15,0,0,21
Hawaii,2023-05-16,15,13,288
Honolulu,2023-05-16,57,38,492
Kauai,2023-05-16,3,1,33
Maui,2023-05-16,11,6,178
Missing,2023-05-16,0,0,25
Hawaii,2023-05-17,11,4,117
Honolulu,2023-05-17,49,37,408
Kauai,2023-05-17,2,3,43
Maui,2023-05-17,10,6,198
Missing,2023-05-17,0,0,35
Hawaii,2023-05-18,17,9,296
Honolulu,2023-05-18,62,48,431
Kauai,2023-05-18,3,2,48
Maui,2023-05-18,6,5,144
Missing,2023-05-18,0,0,23
Hawaii,2023-05-19,14,9,223
Honolulu,2023-05-19,63,46,430
Kauai,2023-05-19,4,4,24
Maui,2023-05-19,5,5,163
Missing,2023-05-19,0,0,24
Hawaii,2023-05-20,14,9,146
Honolulu,2023-05-20,38,26,279
Kauai,2023-05-20,3,3,31
Maui,2023-05-20,10,8,105
Missing,2023-05-20,0,0,21
Hawaii,2023-05-21,12,7,105
Honolulu,2023-05-21,27,20,278
Kauai,2023-05-21,2,1,28
Maui,2023-05-21,6,3,144
Missing,2023-05-21,0,0,14
Hawaii,2023-05-22,13,7,227
Honolulu,2023-05-22,58,43,456
Kauai,2023-05-22,3,2,45
Maui,2023-05-22,10,7,202
Missing,2023-05-22,0,0,20
Hawaii,2023-05-23,18,9,259
Honolulu,2023-05-23,65,42,505
Kauai,2023-05-23,4,2,52
Maui,2023-05-23,4,2,210
Missing,2023-05-23,0,0,20
Hawaii,2023-05-24,2,2,141
Honolulu,2023-05-24,68,44,430
Kauai,2023-05-24,6,3,30
Maui,2023-05-24,10,4,136
Missing,2023-05-24,0,0,21
Hawaii,2023-05-25,10,8,270
Honolulu,2023-05-25,51,37,368
Kauai,2023-05-25,7,6,41
Maui,2023-05-25,10,9,179
Missing,2023-05-25,0,0,21
Hawaii,2023-05-26,19,9,181
Honolulu,2023-05-26,61,41,367
Kauai,2023-05-26,3,1,35
Maui,2023-05-26,12,6,170
Missing,2023-05-26,0,0,22
Hawaii,2023-05-27,13,11,134
Honolulu,2023-05-27,53,40,281
Kauai,2023-05-27,2,1,33
Maui,2023-05-27,5,4,102
Missing,2023-05-27,0,0,22
Hawaii,2023-05-28,5,1,110
Honolulu,2023-05-28,30,26,248
Kauai,2023-05-28,3,1,28
Maui,2023-05-28,12,10,121
Missing,2023-05-28,0,0,16
Hawaii,2023-05-29,8,3,154
Honolulu,2023-05-29,48,39,359
Kauai,2023-05-29,6,5,32
Maui,2023-05-29,4,2,46
Missing,2023-05-29,0,0,26
Hawaii,2023-05-30,8,5,275
Honolulu,2023-05-30,47,29,430
Kauai,2023-05-30,9,6,38
Maui,2023-05-30,9,6,203
Missing,2023-05-30,0,0,16
Hawaii,2023-05-31,23,18,241
Honolulu,2023-05-31,74,52,474
Kauai,2023-05-31,13,11,62
Maui,2023-05-31,17,13,194
Missing,2023-05-31,0,0,23
Hawaii,2023-06-01,11,8,229
Honolulu,2023-06-01,68,46,432
Kauai,2023-06-01,3,2,45
Maui,2023-06-01,12,10,198
Missing,2023-06-01,0,0,22
Hawaii,2023-06-02,13,11,302
Honolulu,2023-06-02,40,26,346
Kauai,2023-06-02,5,4,30
Maui,2023-06-02,9,6,161
Missing,2023-06-02,0,0,21
Hawaii,2023-06-03,14,11,196
Honolulu,2023-06-03,46,32,338
Kauai,2023-06-03,2,2,45
Maui,2023-06-03,5,4,74
Missing,2023-06-03,0,0,20
Hawaii,2023-06-04,5,3,97
Honolulu,2023-06-04,33,24,270
Kauai,2023-06-04,5,5,41
Maui,2023-06-04,11,8,129
Missing,2023-06-04,0,0,21
Hawaii,2023-06-05,13,9,381
Honolulu,2023-06-05,51,37,439
Kauai,2023-06-05,5,3,36
Maui,2023-06-05,10,8,199
Missing,2023-06-05,0,0,20
Hawaii,2023-06-06,10,4,177
Honolulu,2023-06-06,72,47,423
Kauai,2023-06-06,3,2,39
Maui,2023-06-06,8,5,193
Missing,2023-06-06,0,0,20
Hawaii,2023-06-07,13,11,173
Honolulu,2023-06-07,55,38,394
Kauai,2023-06-07,6,4,40
Maui,2023-06-07,13,7,190
Missing,2023-06-07,0,0,34
Hawaii,2023-06-08,12,5,194
Honolulu,2023-06-08,49,38,378
Kauai,2023-06-08,5,4,37
Maui,2023-06-08,15,7,162
Missing,2023-06-08,0,0,24
Hawaii,2023-06-09,8,5,303
Honolulu,2023-06-09,55,37,346
Kauai,2023-06-09,4,2,39
Maui,2023-06-09,11,8,169
Missing,2023-06-09,0,0,19
Hawaii,2023-06-10,5,3,146
Honolulu,2023-06-10,33,26,253
Kauai,2023-06-10,5,4,39
Maui,2023-06-10,10,4,151
Missing,2023-06-10,0,0,17
Hawaii,2023-06-11,4,3,104
Honolulu,2023-06-11,25,14,254
Kauai,2023-06-11,4,3,33
Maui,2023-06-11,2,1,140
Missing,2023-06-11,0,0,19
Hawaii,2023-06-12,10,6,166
Honolulu,2023-06-12,43,32,350
Kauai,2023-06-12,7,5,38
Maui,2023-06-12,4,2,132
Missing,2023-06-12,0,0,19
Hawaii,2023-06-13,12,5,262
Honolulu,2023-06-13,59,38,349
Kauai,2023-06-13,8,4,42
Maui,2023-06-13,8,4,183
Missing,2023-06-13,0,0,19
Hawaii,2023-06-14,8,7,204
Honolulu,2023-06-14,63,42,397
Kauai,2023-06-14,6,4,45
Maui,2023-06-14,9,7,207
Missing,2023-06-14,0,0,21
Hawaii,2023-06-15,6,6,262
Honolulu,2023-06-15,55,38,355
Kauai,2023-06-15,3,1,40
Maui,2023-06-15,5,2,170
Missing,2023-06-15,0,0,21
Hawaii,2023-06-16,11,7,134
Honolulu,2023-06-16,55,40,386
Kauai,2023-06-16,11,7,37
Maui,2023-06-16,7,4,177
Missing,2023-06-16,0,0,23
Hawaii,2023-06-17,14,11,160
Honolulu,2023-06-17,44,37,270
Kauai,2023-06-17,2,1,24
Maui,2023-06-17,7,3,127
Missing,2023-06-17,0,0,22
Hawaii,2023-06-18,6,6,117
Honolulu,2023-06-18,40,30,258
Kauai,2023-06-18,4,2,28
Maui,2023-06-18,6,6,116
Missing,2023-06-18,0,0,18
Hawaii,2023-06-19,5,5,218
Honolulu,2023-06-19,57,40,395
Kauai,2023-06-19,7,3,25
Maui,2023-06-19,11,5,189
Missing,2023-06-19,0,0,26
Hawaii,2023-06-20,11,8,218
Honolulu,2023-06-20,66,44,377
Kauai,2023-06-20,5,4,30
Maui,2023-06-20,5,2,168
Missing,2023-06-20,0,0,30
Hawaii,2023-06-21,22,15,267
Honolulu,2023-06-21,55,36,389
Kauai,2023-06-21,6,6,50
Maui,2023-06-21,15,12,173
Missing,2023-06-21,0,0,20
Hawaii,2023-06-22,11,9,244
Honolulu,2023-06-22,60,36,387
Kauai,2023-06-22,11,10,41
Maui,2023-06-22,8,7,85
Missing,2023-06-22,0,0,23
Hawaii,2023-06-23,11,10,307
Honolulu,2023-06-23,70,45,374
Kauai,2023-06-23,5,5,26
Maui,2023-06-23,5,3,61
Missing,2023-06-23,0,0,22
Hawaii,2023-06-24,2,2,133
Honolulu,2023-06-24,38,20,281
Kauai,2023-06-24,5,4,27
Maui,2023-06-24,3,2,51
Missing,2023-06-24,0,0,25
Hawaii,2023-06-25,7,6,129
Honolulu,2023-06-25,45,31,268
Kauai,2023-06-25,3,3,29
Maui,2023-06-25,5,2,33
Missing,2023-06-25,0,0,22
Hawaii,2023-06-26,8,4,201
Honolulu,2023-06-26,72,52,429
Kauai,2023-06-26,2,1,32
Maui,2023-06-26,7,4,81
Missing,2023-06-26,0,0,21
Hawaii,2023-06-27,11,9,230
Honolulu,2023-06-27,72,41,425
Kauai,2023-06-27,1,2,33
Maui,2023-06-27,8,4,53
Missing,2023-06-27,0,0,28
Hawaii,2023-06-28,9,6,105
Honolulu,2023-06-28,52,30,329
Kauai,2023-06-28,4,3,28
Maui,2023-06-28,6,3,34
Missing,2023-06-28,0,0,18
Hawaii,2023-06-29,12,10,102
Honolulu,2023-06-29,47,39,371
Kauai,2023-06-29,2,1,41
Maui,2023-06-29,7,3,36
Missing,2023-06-29,0,0,21
Hawaii,2023-06-30,7,5,210
Honolulu,2023-06-30,57,44,348
Kauai,2023-06-30,6,4,32
Maui,2023-06-30,9,5,38
Missing,2023-06-30,0,0,23
Hawaii,2023-07-01,9,7,124
Honolulu,2023-07-01,46,32,218
Kauai,2023-07-01,4,2,19
Maui,2023-07-01,9,2,34
Missing,2023-07-01,0,0,27
Hawaii,2023-07-02,6,5,72
Honolulu,2023-07-02,31,21,259
Kauai,2023-07-02,4,4,20
Maui,2023-07-02,4,2,24
Missing,2023-07-02,0,0,15
Hawaii,2023-07-03,15,7,73
Honolulu,2023-07-03,66,46,413
Kauai,2023-07-03,5,5,31
Maui,2023-07-03,6,2,42
Missing,2023-07-03,0,0,27
Hawaii,2023-07-04,7,4,172
Honolulu,2023-07-04,36,26,265
Kauai,2023-07-04,7,7,25
Maui,2023-07-04,6,1,25
Missing,2023-07-04,0,0,18
Hawaii,2023-07-05,10,7,90
Honolulu,2023-07-05,84,64,361
Kauai,2023-07-05,6,3,37
Maui,2023-07-05,2,1,41
Missing,2023-07-05,0,0,17
Hawaii,2023-07-06,12,8,124
Honolulu,2023-07-06,103,63,455
Kauai,2023-07-06,5,5,24
Maui,2023-07-06,11,7,48
Missing,2023-07-06,0,0,38
Hawaii,2023-07-07,12,11,101
Honolulu,2023-07-07,68,48,352
Kauai,2023-07-07,2,1,18
Maui,2023-07-07,8,6,40
Missing,2023-07-07,0,0,19
Hawaii,2023-07-08,9,9,103
Honolulu,2023-07-08,41,30,236
Kauai,2023-07-08,7,6,32
Maui,2023-07-08,4,3,16
Missing,2023-07-08,0,0,21
Hawaii,2023-07-09,8,5,79
Honolulu,2023-07-09,35,23,256
Kauai,2023-07-09,6,4,20
Maui,2023-07-09,2,0,14
Missing,2023-07-09,0,0,21
Hawaii,2023-07-10,8,7,87
Honolulu,2023-07-10,92,66,415
Kauai,2023-07-10,6,4,34
Maui,2023-07-10,14,5,48
Missing,2023-07-10,0,0,20
Hawaii,2023-07-11,12,9,123
Honolulu,2023-07-11,58,41,347
Kauai,2023-07-11,13,7,32
Maui,2023-07-11,13,6,55
Missing,2023-07-11,0,0,17
Hawaii,2023-07-12,16,12,119
Honolulu,2023-07-12,82,57,421
Kauai,2023-07-12,11,9,36
Maui,2023-07-12,10,6,38
Missing,2023-07-12,0,1,18
Hawaii,2023-07-13,9,6,143
Honolulu,2023-07-13,64,38,335
Kauai,2023-07-13,2,2,28
Maui,2023-07-13,11,8,58
Missing,2023-07-13,0,0,21
Hawaii,2023-07-14,10,6,84
Honolulu,2023-07-14,64,45,375
Kauai,2023-07-14,5,4,28
Maui,2023-07-14,15,8,39
Missing,2023-07-14,0,0,19
Hawaii,2023-07-15,16,12,175
Honolulu,2023-07-15,54,35,267
Kauai,2023-07-15,4,1,30
Maui,2023-07-15,8,2,34
Missing,2023-07-15,0,0,27
Hawaii,2023-07-16,12,12,109
Honolulu,2023-07-16,46,31,231
Kauai,2023-07-16,4,3,31
Maui,2023-07-16,9,3,14
Missing,2023-07-16,0,0,18
Hawaii,2023-07-17,15,10,135
Honolulu,2023-07-17,88,67,485
Kauai,2023-07-17,7,3,25
Maui,2023-07-17,6,5,41
Missing,2023-07-17,0,0,17
Hawaii,2023-07-18,18,11,288
Honolulu,2023-07-18,62,38,415
Kauai,2023-07-18,4,3,28
Maui,2023-07-18,25,13,75
Missing,2023-07-18,0,0,28
Hawaii,2023-07-19,8,6,116
Honolulu,2023-07-19,73,47,361
Kauai,2023-07-19,9,8,39
Maui,2023-07-19,18,11,56
Missing,2023-07-19,0,0,18
Hawaii,2023-07-20,19,13,166
Honolulu,2023-07-20,65,44,408
Kauai,2023-07-20,3,2,33
Maui,2023-07-20,15,7,55
Missing,2023-07-20,0,0,24
Hawaii,2023-07-21,20,13,209
Honolulu,2023-07-21,65,45,379
Kauai,2023-07-21,5,2,26
Maui,2023-07-21,13,8,51
Missing,2023-07-21,0,0,27
Hawaii,2023-07-22,17,12,126
Honolulu,2023-07-22,53,40,284
Kauai,2023-07-22,3,3,28
Maui,2023-07-22,15,8,24
Missing,2023-07-22,0,0,22
Hawaii,2023-07-23,9,8,73
Honolulu,2023-07-23,50,35,261
Kauai,2023-07-23,5,3,22
Maui,2023-07-23,4,3,33
Missing,2023-07-23,0,0,11
Hawaii,2023-07-24,15,12,295
Honolulu,2023-07-24,87,55,418
Kauai,2023-07-24,10,6,32
Maui,2023-07-24,12,6,51
Missing,2023-07-24,0,0,24
Hawaii,2023-07-25,28,16,256
Honolulu,2023-07-25,108,66,461
